company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,ground_time_risk,ground_time_buffer,total_pax,lap_child_count,child_count,basic_economy_pax,stroller_count,load_factor,load_category,child_ratio,basic_econ_ratio,total_ssr_count,unique_pnr_with_ssr,ssr_per_pax,ssr_category,origin_bags,regular_transfer_bags,hot_transfer_bags,Checked,All_Transfers,total_bags,transfer_to_checked_ratio,hot_transfer_pct
UA,953,2025-08-11,ORD,MUC,2025-08-11 18:00:00+00:00,2025-08-12 09:40:00+00:00,2025-08-11 17:56:00+00:00,2025-08-12 09:37:00+00:00,243,B787-8,Mainline,1680,1648,150,-4.0,False,1530,192,0,10,0,3,79.01234567901234,High (75-90%),0.052083333333333336,0.0,89,79,0.4635416666666667,High SSR,70.0,84.0,20.0,70.0,104.0,174.0,1.4857142857142858,19.230769230769234
UA,2364,2025-08-06,ORD,CMH,2025-08-06 10:38:00+00:00,2025-08-06 13:07:00+00:00,2025-08-06 10:33:00+00:00,2025-08-06 12:43:00+00:00,166,B737-800,Mainline,59,70,51,-5.0,False,8,78,0,0,8,0,46.98795180722892,Low (<50%),0.0,0.10256410256410256,69,64,0.8846153846153846,High SSR,14.0,19.0,6.0,14.0,25.0,39.0,1.7857142857142858,24.0
UA,1848,2025-08-04,ORD,ATL,2025-08-04 10:35:00+00:00,2025-08-04 13:42:00+00:00,2025-08-04 10:31:00+00:00,2025-08-04 13:23:00+00:00,126,B737-700,Mainline,55,74,43,-4.0,False,12,130,0,1,2,0,103.17460317460319,,0.007692307692307693,0.015384615384615385,78,74,0.6,High SSR,67.0,11.0,4.0,67.0,15.0,82.0,0.22388059701492538,26.666666666666668
UA,561,2025-08-11,ORD,MCI,2025-08-11 12:45:00+00:00,2025-08-11 14:22:00+00:00,2025-08-11 12:46:00+00:00,2025-08-11 14:15:00+00:00,179,B737-900,Mainline,67,83,56,1.0,False,11,184,4,4,6,2,102.79329608938548,,0.021739130434782608,0.03260869565217391,75,72,0.4076086956521739,High SSR,62.0,55.0,17.0,62.0,72.0,134.0,1.1612903225806452,23.61111111111111
UA,275,2025-08-07,ORD,RAP,2025-08-07 08:45:00+00:00,2025-08-07 10:20:00+00:00,2025-08-07 08:36:00+00:00,2025-08-07 09:40:00+00:00,150,A320-200,Mainline,64,81,46,-9.0,False,18,159,0,8,26,1,106.0,,0.050314465408805034,0.16352201257861634,47,46,0.29559748427672955,High SSR,15.0,37.0,29.0,15.0,66.0,81.0,4.4,43.93939393939394
UA,752,2025-08-05,ORD,DCA,2025-08-05 12:50:00+00:00,2025-08-05 15:48:00+00:00,2025-08-05 13:01:00+00:00,2025-08-05 16:16:00+00:00,126,A319-100,Mainline,62,94,43,11.0,False,19,122,1,7,11,1,96.82539682539682,Very High (>90%),0.05737704918032787,0.09016393442622951,51,48,0.4180327868852459,High SSR,20.0,24.0,8.0,20.0,32.0,52.0,1.6,25.0
UA,609,2025-08-03,ORD,PHX,2025-08-03 13:34:00+00:00,2025-08-03 15:22:00+00:00,2025-08-03 15:16:00+00:00,2025-08-03 16:33:00+00:00,179,B737-900,Mainline,61,59,56,102.0,False,5,206,0,9,24,1,115.08379888268156,,0.043689320388349516,0.11650485436893204,110,103,0.5339805825242718,High SSR,92.0,53.0,0.0,92.0,53.0,145.0,0.5760869565217391,0.0
UA,1677,2025-08-07,ORD,BOS,2025-08-07 15:48:00+00:00,2025-08-07 19:18:00+00:00,2025-08-07 16:31:00+00:00,2025-08-07 20:00:00+00:00,166,B737-800,Mainline,67,53,51,43.0,False,16,190,2,7,23,3,114.45783132530121,,0.03684210526315789,0.12105263157894737,33,30,0.1736842105263158,Low SSR,24.0,10.0,3.0,24.0,13.0,37.0,0.5416666666666666,23.076923076923077
UA,1068,2025-08-07,ORD,IAD,2025-08-07 08:52:00+00:00,2025-08-07 11:55:00+00:00,2025-08-07 16:00:00+00:00,2025-08-07 18:51:00+00:00,176,B757-200,Mainline,852,1141,56,428.0,False,796,85,2,4,10,0,48.29545454545455,Low (<50%),0.047058823529411764,0.11764705882352941,59,56,0.6941176470588235,High SSR,68.0,42.0,10.0,68.0,52.0,120.0,0.7647058823529411,19.230769230769234
UA,929,2025-08-11,ORD,LHR,2025-08-11 16:05:00+00:00,2025-08-12 06:20:00+00:00,2025-08-11 18:59:00+00:00,2025-08-12 08:36:00+00:00,167,B767-300,Mainline,195,390,145,174.0,False,50,122,0,5,0,1,73.05389221556887,Medium (50-75%),0.040983606557377046,0.0,66,63,0.5409836065573771,High SSR,51.0,39.0,0.0,51.0,39.0,90.0,0.7647058823529411,0.0
OO,5135,2025-08-11,ORD,MCW,2025-08-11 16:50:00+00:00,2025-08-11 18:20:00+00:00,2025-08-11 17:13:00+00:00,2025-08-11 18:29:00+00:00,50,CRJ-200,Express,47,56,29,23.0,False,18,24,0,1,6,0,48.0,Low (<50%),0.041666666666666664,0.25,22,21,0.9166666666666666,Low SSR,13.0,9.0,0.0,13.0,9.0,22.0,0.6923076923076923,0.0
G7,4188,2025-08-04,ORD,GSO,2025-08-04 18:10:00+00:00,2025-08-04 21:17:00+00:00,2025-08-04 18:08:00+00:00,2025-08-04 20:55:00+00:00,50,CRJ-550,Express,71,79,29,-2.0,False,42,48,0,1,5,0,96.0,Very High (>90%),0.020833333333333332,0.10416666666666667,22,20,0.4583333333333333,Low SSR,11.0,14.0,2.0,11.0,16.0,27.0,1.4545454545454546,12.5
OO,5118,2025-08-06,ORD,PLN,2025-08-06 12:45:00+00:00,2025-08-06 15:08:00+00:00,2025-08-06 13:48:00+00:00,2025-08-06 16:06:00+00:00,50,CRJ-200,Express,51,129,29,63.0,False,22,58,2,3,2,1,115.99999999999999,,0.05172413793103448,0.034482758620689655,43,40,0.7413793103448276,High SSR,13.0,25.0,13.0,13.0,38.0,51.0,2.923076923076923,34.21052631578947
OO,5292,2025-08-01,ORD,MTY,2025-08-01 08:45:00+00:00,2025-08-01 11:41:00+00:00,2025-08-01 09:49:00+00:00,2025-08-01 12:14:00+00:00,76,ERJ-175,Express,40,67,42,64.0,True,-2,73,0,1,11,0,96.05263157894737,Very High (>90%),0.0136986301369863,0.1506849315068493,48,46,0.6575342465753424,High SSR,55.0,6.0,7.0,55.0,13.0,68.0,0.23636363636363636,53.84615384615385
UA,2684,2025-08-05,ORD,FCA,2025-08-05 08:45:00+00:00,2025-08-05 11:36:00+00:00,2025-08-05 08:40:00+00:00,2025-08-05 11:22:00+00:00,179,B737-900,Mainline,67,63,56,-5.0,False,11,252,4,21,28,4,140.78212290502793,,0.08333333333333333,0.1111111111111111,70,64,0.2777777777777778,High SSR,50.0,34.0,28.0,50.0,62.0,112.0,1.24,45.16129032258064
OO,5253,2025-08-06,ORD,FCA,2025-08-06 19:42:00+00:00,2025-08-06 22:48:00+00:00,2025-08-06 19:41:00+00:00,2025-08-06 22:20:00+00:00,76,ERJ-175,Express,164,139,70,-1.0,False,94,64,0,6,2,1,84.21052631578947,High (75-90%),0.09375,0.03125,24,20,0.375,Low SSR,8.0,44.0,4.0,8.0,48.0,56.0,6.0,8.333333333333332
UA,1301,2025-08-13,ORD,ICT,2025-08-13 20:00:00+00:00,2025-08-13 22:03:00+00:00,2025-08-13 20:10:00+00:00,2025-08-13 21:55:00+00:00,126,B737-700,Mainline,65,80,43,10.0,False,22,63,0,1,8,1,50.0,Low (<50%),0.015873015873015872,0.12698412698412698,37,34,0.5873015873015873,Low SSR,15.0,49.0,1.0,15.0,50.0,65.0,3.3333333333333335,2.0
OO,5977,2025-08-07,ORD,ICT,2025-08-07 12:45:00+00:00,2025-08-07 14:48:00+00:00,2025-08-07 13:10:00+00:00,2025-08-07 15:08:00+00:00,76,ERJ-175,Express,47,55,34,25.0,False,13,90,0,4,9,0,118.42105263157893,,0.044444444444444446,0.1,34,32,0.37777777777777777,Low SSR,20.0,49.0,5.0,20.0,54.0,74.0,2.7,9.25925925925926
G7,4585,2025-08-04,ORD,DAY,2025-08-04 10:55:00+00:00,2025-08-04 13:18:00+00:00,2025-08-04 10:48:00+00:00,2025-08-04 12:55:00+00:00,50,CRJ-550,Express,67,85,29,-7.0,False,38,46,0,0,0,0,92.0,Very High (>90%),0.0,0.0,26,25,0.5652173913043478,Low SSR,2.0,18.0,4.0,2.0,22.0,24.0,11.0,18.181818181818183
OO,5398,2025-08-10,ORD,IND,2025-08-10 10:55:00+00:00,2025-08-10 13:07:00+00:00,2025-08-10 16:03:00+00:00,2025-08-10 18:17:00+00:00,76,ERJ-175,Express,-237,53,34,308.0,True,-271,7,0,0,2,0,9.210526315789473,Low (<50%),0.0,0.2857142857142857,16,14,2.2857142857142856,Low SSR,0.0,7.0,0.0,0.0,7.0,7.0,,0.0
OO,5121,2025-08-03,ORD,FOD,2025-08-03 07:45:00+00:00,2025-08-03 09:20:00+00:00,2025-08-03 07:35:00+00:00,2025-08-03 08:54:00+00:00,50,CRJ-200,Express,52,66,29,-10.0,False,23,4,0,0,0,0,8.0,Low (<50%),0.0,0.0,19,19,4.75,Low SSR,0.0,1.0,0.0,0.0,1.0,1.0,,0.0
UA,1620,2025-08-04,ORD,SEA,2025-08-04 08:50:00+00:00,2025-08-04 11:37:00+00:00,2025-08-04 08:43:00+00:00,2025-08-04 11:11:00+00:00,200,A321-2NX,Mainline,677,694,62,-7.0,False,615,236,0,10,11,2,118.0,,0.0423728813559322,0.046610169491525424,82,77,0.3474576271186441,High SSR,59.0,79.0,17.0,59.0,96.0,155.0,1.6271186440677967,17.708333333333336
UA,845,2025-08-10,ORD,GRU,2025-08-10 21:20:00+00:00,2025-08-11 09:30:00+00:00,2025-08-10 22:50:00+00:00,2025-08-11 10:54:00+00:00,318,B787-10,Mainline,555,662,155,90.0,False,400,379,2,15,0,4,119.18238993710692,,0.0395778364116095,0.0,212,204,0.5593667546174143,High SSR,117.0,207.0,27.0,117.0,234.0,351.0,2.0,11.538461538461538
UA,2302,2025-08-07,ORD,BWI,2025-08-07 07:00:00+00:00,2025-08-07 10:03:00+00:00,2025-08-07 06:51:00+00:00,2025-08-07 09:34:00+00:00,150,A320-200,Mainline,704,554,46,-9.0,False,658,173,1,9,22,2,115.33333333333333,,0.05202312138728324,0.12716763005780346,21,21,0.12138728323699421,Low SSR,25.0,23.0,16.0,25.0,39.0,64.0,1.56,41.02564102564102
UA,1899,2025-08-04,ORD,YYC,2025-08-04 20:03:00+00:00,2025-08-04 22:53:00+00:00,2025-08-04 20:00:00+00:00,2025-08-04 22:44:00+00:00,126,B737-700,Mainline,108,77,52,-3.0,False,56,133,1,4,16,0,105.55555555555556,,0.03007518796992481,0.12030075187969924,48,46,0.3609022556390977,High SSR,17.0,47.0,3.0,17.0,50.0,67.0,2.9411764705882355,6.0
OO,5577,2025-08-10,ORD,JAX,2025-08-10 07:00:00+00:00,2025-08-10 10:39:00+00:00,2025-08-10 07:57:00+00:00,2025-08-10 11:20:00+00:00,76,ERJ-175,Express,-51,31,34,57.0,True,-85,86,1,3,10,2,113.1578947368421,,0.03488372093023256,0.11627906976744186,20,19,0.23255813953488372,Low SSR,39.0,28.0,13.0,39.0,41.0,80.0,1.0512820512820513,31.70731707317073
YX,3663,2025-08-04,ORD,BGR,2025-08-04 18:10:00+00:00,2025-08-04 21:59:00+00:00,2025-08-04 18:22:00+00:00,2025-08-04 22:02:00+00:00,76,ERJ-175,Express,74,46,34,12.0,False,40,81,0,4,12,2,106.57894736842107,,0.04938271604938271,0.14814814814814814,23,21,0.2839506172839506,Low SSR,9.0,40.0,3.0,9.0,43.0,52.0,4.777777777777778,6.976744186046512
G7,4463,2025-08-05,ORD,ABE,2025-08-05 18:35:00+00:00,2025-08-05 21:55:00+00:00,2025-08-05 18:28:00+00:00,2025-08-05 21:28:00+00:00,50,CRJ-550,Express,90,76,29,-7.0,False,61,46,0,1,9,0,92.0,Very High (>90%),0.021739130434782608,0.1956521739130435,23,21,0.5,Low SSR,13.0,27.0,0.0,13.0,27.0,40.0,2.076923076923077,0.0
UA,378,2025-08-08,ORD,LAX,2025-08-08 13:55:00+00:00,2025-08-08 16:26:00+00:00,2025-08-08 13:56:00+00:00,2025-08-08 15:59:00+00:00,200,A321-2NX,Mainline,73,88,62,1.0,False,11,246,0,15,11,3,123.0,,0.06097560975609756,0.044715447154471545,59,58,0.23983739837398374,High SSR,70.0,45.0,15.0,70.0,60.0,130.0,0.8571428571428571,25.0
UA,1660,2025-08-12,ORD,SFO,2025-08-12 16:50:00+00:00,2025-08-12 19:36:00+00:00,2025-08-12 17:21:00+00:00,2025-08-12 20:44:00+00:00,234,B757-300,Mainline,105,86,66,31.0,False,39,265,3,15,27,5,113.24786324786325,,0.05660377358490566,0.1018867924528302,74,72,0.2792452830188679,High SSR,88.0,52.0,0.0,88.0,52.0,140.0,0.5909090909090909,0.0
UA,592,2025-08-01,ORD,JAC,2025-08-01 16:50:00+00:00,2025-08-01 19:05:00+00:00,2025-08-01 16:55:00+00:00,2025-08-01 18:54:00+00:00,126,B737-700,Mainline,57,80,43,5.0,False,14,140,1,6,4,1,111.11111111111111,,0.04285714285714286,0.02857142857142857,52,52,0.37142857142857144,High SSR,20.0,73.0,1.0,20.0,74.0,94.0,3.7,1.3513513513513513
UA,2378,2025-08-15,ORD,LAX,2025-08-15 21:42:00+00:00,2025-08-16 00:15:00+00:00,2025-08-15 21:33:00+00:00,2025-08-16 00:27:00+00:00,200,A321-2NX,Mainline,77,86,62,-9.0,False,15,125,1,6,11,0,62.5,Medium (50-75%),0.048,0.088,47,44,0.376,High SSR,16.0,56.0,0.0,16.0,56.0,72.0,3.5,0.0
UA,1361,2025-08-06,ORD,STL,2025-08-06 21:20:00+00:00,2025-08-06 22:45:00+00:00,2025-08-06 23:49:00+00:00,2025-08-07 01:17:00+00:00,126,A319-100,Mainline,57,63,43,149.0,False,14,108,0,3,7,0,85.71428571428571,High (75-90%),0.027777777777777776,0.06481481481481481,48,42,0.4444444444444444,High SSR,15.0,82.0,10.0,15.0,92.0,107.0,6.133333333333334,10.869565217391305
YX,3493,2025-08-09,ORD,DTW,2025-08-09 21:25:00+00:00,2025-08-09 23:57:00+00:00,2025-08-09 21:32:00+00:00,2025-08-09 23:55:00+00:00,76,ERJ-175,Express,391,441,34,7.0,False,357,59,0,4,5,1,77.63157894736842,High (75-90%),0.06779661016949153,0.0847457627118644,22,22,0.3728813559322034,Low SSR,1.0,13.0,6.0,1.0,19.0,20.0,19.0,31.57894736842105
UA,622,2025-08-10,ORD,DEN,2025-08-10 13:04:00+00:00,2025-08-10 14:46:00+00:00,2025-08-10 13:52:00+00:00,2025-08-10 16:20:00+00:00,364,B777-2HD,Mainline,99,107,87,48.0,False,12,409,3,15,8,3,112.36263736263736,,0.03667481662591687,0.019559902200488997,113,109,0.2762836185819071,High SSR,182.0,45.0,5.0,182.0,50.0,232.0,0.27472527472527475,10.0
UA,758,2025-08-07,ORD,EWR,2025-08-07 10:35:00+00:00,2025-08-07 13:52:00+00:00,2025-08-07 10:47:00+00:00,2025-08-07 13:53:00+00:00,179,B737-900,Mainline,116,139,56,12.0,False,60,205,1,9,9,1,114.52513966480447,,0.04390243902439024,0.04390243902439024,88,85,0.4292682926829268,High SSR,96.0,17.0,31.0,96.0,48.0,144.0,0.5,64.58333333333334
YX,3536,2025-08-06,ORD,YUL,2025-08-06 07:15:00+00:00,2025-08-06 10:40:00+00:00,2025-08-06 07:06:00+00:00,2025-08-06 10:18:00+00:00,76,ERJ-175,Express,45,61,42,-9.0,False,3,73,0,3,4,0,96.05263157894737,Very High (>90%),0.0410958904109589,0.0547945205479452,15,14,0.2054794520547945,Low SSR,25.0,8.0,4.0,25.0,12.0,37.0,0.48,33.33333333333333
OO,5260,2025-08-08,ORD,FSD,2025-08-08 08:54:00+00:00,2025-08-08 10:50:00+00:00,2025-08-08 08:55:00+00:00,2025-08-08 11:14:00+00:00,50,CRJ-550,Express,86,82,29,1.0,False,57,51,0,1,7,0,102.0,,0.0196078431372549,0.13725490196078433,12,12,0.23529411764705882,Low SSR,4.0,13.0,4.0,4.0,17.0,21.0,4.25,23.52941176470588
OO,4789,2025-08-02,ORD,FAR,2025-08-02 20:00:00+00:00,2025-08-02 22:12:00+00:00,2025-08-02 20:03:00+00:00,2025-08-02 22:10:00+00:00,76,ERJ-175,Express,65,59,34,3.0,False,31,77,0,3,17,0,101.3157894736842,,0.03896103896103896,0.22077922077922077,33,32,0.42857142857142855,Low SSR,13.0,45.0,0.0,13.0,45.0,58.0,3.4615384615384617,0.0
UA,1933,2025-08-15,ORD,LAS,2025-08-15 08:47:00+00:00,2025-08-15 10:55:00+00:00,2025-08-15 08:39:00+00:00,2025-08-15 10:19:00+00:00,179,B737-900,Mainline,64,67,56,-8.0,False,8,190,0,6,35,3,106.14525139664805,,0.031578947368421054,0.18421052631578946,40,39,0.21052631578947367,Low SSR,44.0,34.0,9.0,44.0,43.0,87.0,0.9772727272727273,20.930232558139537
OO,5874,2025-08-08,ORD,PIA,2025-08-08 15:35:00+00:00,2025-08-08 16:43:00+00:00,2025-08-08 15:27:00+00:00,2025-08-08 16:25:00+00:00,50,CRJ-200,Express,60,66,29,-8.0,False,31,39,0,0,2,0,78.0,High (75-90%),0.0,0.05128205128205128,29,29,0.7435897435897436,Low SSR,15.0,12.0,9.0,15.0,21.0,36.0,1.4,42.857142857142854
UA,2343,2025-08-09,ORD,IND,2025-08-09 14:21:00+00:00,2025-08-09 16:32:00+00:00,2025-08-09 14:19:00+00:00,2025-08-09 16:20:00+00:00,179,B737-900,Mainline,72,63,56,-2.0,False,16,96,1,4,7,0,53.63128491620112,Medium (50-75%),0.041666666666666664,0.07291666666666667,64,61,0.6666666666666666,High SSR,2.0,61.0,1.0,2.0,62.0,64.0,31.0,1.6129032258064515
UA,1920,2025-08-11,ORD,LAS,2025-08-11 15:41:00+00:00,2025-08-11 17:41:00+00:00,2025-08-11 15:39:00+00:00,2025-08-11 17:23:00+00:00,179,B737-900,Mainline,67,50,56,-2.0,False,11,131,1,3,17,1,73.18435754189943,Medium (50-75%),0.022900763358778626,0.1297709923664122,74,71,0.5648854961832062,High SSR,24.0,29.0,10.0,24.0,39.0,63.0,1.625,25.64102564102564
UA,1851,2025-08-07,ORD,ALB,2025-08-07 09:00:00+00:00,2025-08-07 12:11:00+00:00,2025-08-07 08:58:00+00:00,2025-08-07 12:03:00+00:00,126,A319-100,Mainline,78,75,43,-2.0,False,35,128,1,1,14,0,101.58730158730158,,0.0078125,0.109375,62,60,0.484375,High SSR,41.0,36.0,2.0,41.0,38.0,79.0,0.926829268292683,5.263157894736842
OO,5847,2025-08-06,ORD,DSM,2025-08-06 16:20:00+00:00,2025-08-06 17:49:00+00:00,2025-08-06 16:14:00+00:00,2025-08-06 17:43:00+00:00,76,ERJ-175,Express,47,49,34,-6.0,False,13,71,0,0,0,0,93.42105263157895,Very High (>90%),0.0,0.0,25,24,0.352112676056338,Low SSR,21.0,29.0,1.0,21.0,30.0,51.0,1.4285714285714286,3.3333333333333335
UA,1398,2025-08-08,ORD,ATL,2025-08-08 18:20:00+00:00,2025-08-08 21:29:00+00:00,2025-08-08 18:31:00+00:00,2025-08-08 21:26:00+00:00,166,B737-800,Mainline,70,57,51,11.0,False,19,123,1,4,17,0,74.09638554216868,Medium (50-75%),0.032520325203252036,0.13821138211382114,96,90,0.7804878048780488,High SSR,28.0,45.0,0.0,28.0,45.0,73.0,1.6071428571428572,0.0
OO,4789,2025-08-06,ORD,FAR,2025-08-06 20:00:00+00:00,2025-08-06 22:12:00+00:00,2025-08-06 20:04:00+00:00,2025-08-06 22:13:00+00:00,70,ERJ-175,Express,96,96,34,4.0,False,62,63,2,4,3,1,90.0,High (75-90%),0.06349206349206349,0.047619047619047616,33,32,0.5238095238095238,Low SSR,11.0,39.0,0.0,11.0,39.0,50.0,3.5454545454545454,0.0
OO,5499,2025-08-05,ORD,SBN,2025-08-05 19:35:00+00:00,2025-08-05 21:35:00+00:00,2025-08-05 20:27:00+00:00,2025-08-05 22:20:00+00:00,50,CRJ-200,Express,212,255,29,52.0,False,183,59,0,4,6,1,118.0,,0.06779661016949153,0.1016949152542373,30,30,0.5084745762711864,Low SSR,11.0,20.0,3.0,11.0,23.0,34.0,2.090909090909091,13.043478260869565
UA,1594,2025-08-14,ORD,ABQ,2025-08-14 09:20:00+00:00,2025-08-14 11:32:00+00:00,2025-08-14 09:31:00+00:00,2025-08-14 11:25:00+00:00,126,A319-100,Mainline,92,96,43,11.0,False,49,136,0,4,13,2,107.93650793650794,,0.029411764705882353,0.09558823529411764,77,73,0.5661764705882353,High SSR,44.0,40.0,7.0,44.0,47.0,91.0,1.0681818181818181,14.893617021276595
YX,3493,2025-08-10,ORD,DTW,2025-08-10 21:25:00+00:00,2025-08-10 23:57:00+00:00,2025-08-10 21:34:00+00:00,2025-08-10 23:59:00+00:00,76,ERJ-175,Express,251,274,70,9.0,False,181,70,0,1,10,0,92.10526315789474,Very High (>90%),0.014285714285714285,0.14285714285714285,22,22,0.3142857142857143,Low SSR,3.0,55.0,0.0,3.0,55.0,58.0,18.333333333333332,0.0
G7,4468,2025-08-02,ORD,LEX,2025-08-02 21:20:00+00:00,2025-08-02 23:50:00+00:00,2025-08-02 21:34:00+00:00,2025-08-02 23:58:00+00:00,50,CRJ-550,Express,145,162,29,14.0,False,116,69,0,4,8,2,138.0,,0.057971014492753624,0.11594202898550725,14,14,0.2028985507246377,Low SSR,0.0,45.0,2.0,0.0,47.0,47.0,,4.25531914893617
G7,4502,2025-08-07,ORD,LEX,2025-08-07 10:50:00+00:00,2025-08-07 13:21:00+00:00,2025-08-07 10:48:00+00:00,2025-08-07 13:08:00+00:00,50,CRJ-550,Express,62,70,29,-2.0,False,33,43,0,2,3,0,86.0,High (75-90%),0.046511627906976744,0.06976744186046512,12,10,0.27906976744186046,Low SSR,3.0,8.0,0.0,3.0,8.0,11.0,2.6666666666666665,0.0
UA,1304,2025-08-02,ORD,LAS,2025-08-02 11:29:00+00:00,2025-08-02 13:28:00+00:00,2025-08-02 11:27:00+00:00,2025-08-02 13:11:00+00:00,179,B737-900,Mainline,68,73,56,-2.0,False,12,220,2,11,25,3,122.90502793296089,,0.05,0.11363636363636363,73,68,0.33181818181818185,High SSR,104.0,43.0,0.0,104.0,43.0,147.0,0.41346153846153844,0.0
UA,378,2025-08-07,ORD,LAX,2025-08-07 13:55:00+00:00,2025-08-07 16:26:00+00:00,2025-08-07 13:51:00+00:00,2025-08-07 16:20:00+00:00,179,B737-900,Mainline,61,73,56,-4.0,False,5,208,0,7,19,0,116.20111731843576,,0.03365384615384615,0.09134615384615384,59,58,0.28365384615384615,High SSR,88.0,45.0,17.0,88.0,62.0,150.0,0.7045454545454546,27.419354838709676
UA,1941,2025-08-04,ORD,CVG,2025-08-04 14:26:00+00:00,2025-08-04 16:52:00+00:00,2025-08-04 14:24:00+00:00,2025-08-04 16:45:00+00:00,126,A319-100,Mainline,71,81,43,-2.0,False,28,123,0,0,4,0,97.61904761904762,Very High (>90%),0.0,0.032520325203252036,45,44,0.36585365853658536,High SSR,29.0,58.0,0.0,29.0,58.0,87.0,2.0,0.0
OO,5748,2025-08-12,ORD,YWG,2025-08-12 13:02:00+00:00,2025-08-12 15:31:00+00:00,2025-08-12 13:18:00+00:00,2025-08-12 15:33:00+00:00,70,ERJ-175,Express,68,79,42,16.0,False,26,69,1,3,2,1,98.57142857142858,Very High (>90%),0.043478260869565216,0.028985507246376812,36,35,0.5217391304347826,Low SSR,11.0,29.0,4.0,11.0,33.0,44.0,3.0,12.121212121212121
UA,1941,2025-08-06,ORD,CVG,2025-08-06 14:26:00+00:00,2025-08-06 16:52:00+00:00,2025-08-06 14:48:00+00:00,2025-08-06 17:12:00+00:00,126,A319-100,Mainline,83,104,43,22.0,False,40,125,0,2,3,0,99.20634920634922,Very High (>90%),0.016,0.024,45,44,0.36,High SSR,5.0,51.0,3.0,5.0,54.0,59.0,10.8,5.555555555555555
UA,1859,2025-08-07,ORD,SNA,2025-08-07 16:50:00+00:00,2025-08-07 19:18:00+00:00,2025-08-07 17:06:00+00:00,2025-08-07 19:33:00+00:00,126,B737-700,Mainline,57,64,43,16.0,False,14,134,1,2,1,0,106.34920634920636,,0.014925373134328358,0.007462686567164179,50,49,0.373134328358209,High SSR,64.0,23.0,0.0,64.0,23.0,87.0,0.359375,0.0
UA,1785,2025-08-04,ORD,EWR,2025-08-04 16:46:00+00:00,2025-08-04 20:20:00+00:00,2025-08-04 16:44:00+00:00,2025-08-04 19:55:00+00:00,179,B737-MAX9,Mainline,122,135,56,-2.0,False,66,201,3,10,10,4,112.29050279329608,,0.04975124378109453,0.04975124378109453,56,54,0.27860696517412936,High SSR,85.0,23.0,1.0,85.0,24.0,109.0,0.2823529411764706,4.166666666666666
UA,1182,2025-08-02,ORD,SJC,2025-08-02 19:55:00+00:00,2025-08-02 22:35:00+00:00,2025-08-02 20:00:00+00:00,2025-08-02 22:46:00+00:00,150,A320-200,Mainline,60,58,46,5.0,False,14,177,0,8,10,0,118.0,,0.04519774011299435,0.05649717514124294,61,57,0.3446327683615819,High SSR,60.0,61.0,7.0,60.0,68.0,128.0,1.1333333333333333,10.294117647058822
UA,2179,2025-08-15,ORD,SFO,2025-08-15 18:20:00+00:00,2025-08-15 21:09:00+00:00,2025-08-15 18:40:00+00:00,2025-08-15 21:59:00+00:00,234,B757-300,Mainline,99,121,66,20.0,False,33,221,0,8,21,0,94.44444444444444,Very High (>90%),0.03619909502262444,0.09502262443438914,104,99,0.47058823529411764,High SSR,66.0,58.0,0.0,66.0,58.0,124.0,0.8787878787878788,0.0
UA,1659,2025-08-01,ORD,CUN,2025-08-01 10:42:00+00:00,2025-08-01 14:28:00+00:00,2025-08-01 10:49:00+00:00,2025-08-01 14:27:00+00:00,179,B737-900,Mainline,64,89,70,7.0,True,-6,245,0,15,22,2,136.87150837988827,,0.061224489795918366,0.08979591836734693,49,46,0.2,High SSR,115.0,7.0,0.0,115.0,7.0,122.0,0.06086956521739131,0.0
UA,2202,2025-08-04,ORD,IAH,2025-08-04 18:25:00+00:00,2025-08-04 21:21:00+00:00,2025-08-04 19:25:00+00:00,2025-08-04 21:57:00+00:00,179,B737-900,Mainline,-5,61,56,60.0,True,-61,201,1,3,15,2,112.29050279329608,,0.014925373134328358,0.07462686567164178,55,54,0.2736318407960199,High SSR,13.0,16.0,1.0,13.0,17.0,30.0,1.3076923076923077,5.88235294117647
G7,4481,2025-08-08,ORD,GRR,2025-08-08 07:00:00+00:00,2025-08-08 09:07:00+00:00,2025-08-08 06:54:00+00:00,2025-08-08 08:49:00+00:00,50,CRJ-550,Express,745,330,29,-6.0,False,716,50,0,0,7,0,100.0,Very High (>90%),0.0,0.14,17,16,0.34,Low SSR,1.0,30.0,6.0,1.0,36.0,37.0,36.0,16.666666666666664
UA,1658,2025-08-07,ORD,EWR,2025-08-07 06:00:00+00:00,2025-08-07 09:13:00+00:00,2025-08-07 05:55:00+00:00,2025-08-07 08:55:00+00:00,179,B737-900,Mainline,216,242,56,-5.0,False,160,187,0,4,30,1,104.46927374301676,,0.0213903743315508,0.16042780748663102,37,32,0.19786096256684493,Low SSR,100.0,14.0,0.0,100.0,14.0,114.0,0.14,0.0
