company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes
UA,1306,2025-08-14,ORD,TPA,2025-08-14T07:30:00Z,2025-08-14T11:21:00Z,2025-08-14T07:34:00Z,2025-08-14T11:12:00Z,179,B737-MAX9,Mainline,90,110,62
UA,2232,2025-08-10,ORD,MSP,2025-08-10T07:15:00Z,2025-08-10T08:54:00Z,2025-08-10T07:19:00Z,2025-08-10T08:59:00Z,179,B737-MAX9,Mainline,75,54,62
OO,5272,2025-08-02,ORD,MSN,2025-08-02T10:35:00Z,2025-08-02T11:43:00Z,2025-08-02T10:31:00Z,2025-08-02T11:26:00Z,50,CRJ-550,Express,69,78,29
UA,1525,2025-08-09,ORD,AUS,2025-08-09T13:40:00Z,2025-08-09T16:30:00Z,2025-08-09T13:36:00Z,2025-08-09T16:06:00Z,126,A319-100,Mainline,71,70,51
OO,5726,2025-08-11,ORD,TYS,2025-08-11T07:25:00Z,2025-08-11T10:17:00Z,2025-08-11T07:34:00Z,2025-08-11T10:16:00Z,50,CRJ-550,Express,-3,45,29
OO,5140,2025-08-02,ORD,CMX,2025-08-02T21:05:00Z,2025-08-02T23:44:00Z,2025-08-02T21:15:00Z,2025-08-02T23:53:00Z,50,CRJ-200,Express,143,98,29
UA,1077,2025-08-14,ORD,DCA,2025-08-14T06:00:00Z,2025-08-14T08:57:00Z,2025-08-14T05:50:00Z,2025-08-14T08:34:00Z,166,B737-800,Mainline,370,379,51
G7,4610,2025-08-09,ORD,XNA,2025-08-09T12:41:00Z,2025-08-09T14:35:00Z,2025-08-09T12:33:00Z,2025-08-09T14:29:00Z,50,CRJ-550,Express,45,46,33
YX,3685,2025-08-15,ORD,DTW,2025-08-15T07:20:00Z,2025-08-15T09:51:00Z,2025-08-15T07:16:00Z,2025-08-15T09:45:00Z,76,ERJ-175,Express,51,58,34
OO,5915,2025-08-01,ORD,LNK,2025-08-01T16:50:00Z,2025-08-01T18:45:00Z,2025-08-01T17:13:00Z,2025-08-01T19:27:00Z,50,CRJ-200,Express,32,55,29
G7,4584,2025-08-02,ORD,TUL,2025-08-02T20:07:00Z,2025-08-02T22:15:00Z,2025-08-02T20:02:00Z,2025-08-02T21:56:00Z,50,CRJ-550,Express,83,47,29
G7,4507,2025-08-11,ORD,CHA,2025-08-11T20:14:00Z,2025-08-11T22:59:00Z,2025-08-11T20:08:00Z,2025-08-12T00:02:00Z,50,CRJ-550,Express,79,52,29
OO,5051,2025-08-09,ORD,LAF,2025-08-09T21:15:00Z,2025-08-09T23:13:00Z,2025-08-09T22:37:00Z,2025-08-10T00:40:00Z,50,CRJ-200,Express,355,464,29
YX,3451,2025-08-01,ORD,PWM,2025-08-01T13:55:00Z,2025-08-01T17:37:00Z,2025-08-01T13:51:00Z,2025-08-01T16:51:00Z,76,ERJ-175,Express,117,138,34
OO,5219,2025-08-03,ORD,GRB,2025-08-03T20:20:00Z,2025-08-03T21:37:00Z,2025-08-03T20:21:00Z,2025-08-03T21:42:00Z,50,CRJ-550,Express,115,81,29
UA,1584,2025-08-08,ORD,LAX,2025-08-08T10:50:00Z,2025-08-08T13:23:00Z,2025-08-08T10:46:00Z,2025-08-08T13:23:00Z,200,A321-2NX,Mainline,711,730,62
UA,2290,2025-08-14,ORD,DFW,2025-08-14T12:45:00Z,2025-08-14T15:22:00Z,2025-08-14T13:26:00Z,2025-08-14T15:50:00Z,126,B737-700,Mainline,-16,46,51
UA,2333,2025-08-11,ORD,BWI,2025-08-11T10:46:00Z,2025-08-11T13:48:00Z,2025-08-11T10:48:00Z,2025-08-11T13:39:00Z,179,B737-900,Mainline,127,166,56
UA,533,2025-08-04,ORD,OMA,2025-08-04T20:13:00Z,2025-08-04T21:52:00Z,2025-08-04T20:19:00Z,2025-08-04T21:48:00Z,150,A320-200,Mainline,78,80,46
OO,6002,2025-08-13,ORD,AVL,2025-08-13T18:15:00Z,2025-08-13T21:20:00Z,2025-08-13T18:16:00Z,2025-08-13T21:04:00Z,70,ERJ-175,Express,162,119,34
UA,247,2025-08-01,ORD,OMA,2025-08-01T12:45:00Z,2025-08-01T14:22:00Z,2025-08-01T12:41:00Z,2025-08-01T14:10:00Z,150,A320-200,Mainline,3910,3892,110
UA,1041,2025-08-15,ORD,GRR,2025-08-15T15:35:00Z,2025-08-15T17:41:00Z,2025-08-15T15:37:00Z,2025-08-15T17:41:00Z,126,A319-100,Mainline,40,52,43
UA,2343,2025-08-13,ORD,IND,2025-08-13T14:21:00Z,2025-08-13T16:32:00Z,2025-08-13T14:28:00Z,2025-08-13T16:28:00Z,179,B737-900,Mainline,74,110,56
YX,3614,2025-08-15,ORD,MCI,2025-08-15T21:25:00Z,2025-08-15T23:14:00Z,2025-08-15T21:24:00Z,2025-08-15T23:01:00Z,76,ERJ-175,Express,60,47,34
UA,1224,2025-08-07,ORD,LAX,2025-08-07T06:10:00Z,2025-08-07T08:39:00Z,2025-08-07T06:06:00Z,2025-08-07T08:16:00Z,179,B737-900,Mainline,417,289,56
OO,5874,2025-08-02,ORD,PIA,2025-08-02T15:35:00Z,2025-08-02T16:43:00Z,2025-08-02T15:42:00Z,2025-08-02T16:41:00Z,50,CRJ-200,Express,66,74,29
UA,2202,2025-08-15,ORD,IAH,2025-08-15T18:25:00Z,2025-08-15T21:21:00Z,2025-08-15T18:30:00Z,2025-08-15T21:22:00Z,179,B737-MAX9,Mainline,75,67,56
OO,5821,2025-08-11,ORD,MKE,2025-08-11T08:54:00Z,2025-08-11T10:02:00Z,2025-08-11T08:48:00Z,2025-08-11T09:52:00Z,50,CRJ-200,Express,79,105,29
OO,5260,2025-08-15,ORD,FSD,2025-08-15T08:54:00Z,2025-08-15T10:50:00Z,2025-08-15T09:11:00Z,2025-08-15T10:57:00Z,50,CRJ-550,Express,81,103,29
UA,1306,2025-08-12,ORD,TPA,2025-08-12T07:30:00Z,2025-08-12T11:21:00Z,2025-08-12T07:49:00Z,2025-08-12T11:23:00Z,179,B737-MAX9,Mainline,480,489,56
UA,1778,2025-08-14,ORD,OMA,2025-08-14T08:45:00Z,2025-08-14T10:26:00Z,2025-08-14T08:45:00Z,2025-08-14T10:20:00Z,166,B737-800,Mainline,66,80,51
OO,5948,2025-08-08,ORD,BNA,2025-08-08T15:45:00Z,2025-08-08T17:32:00Z,2025-08-08T16:23:00Z,2025-08-08T18:07:00Z,76,ERJ-175,Express,51,88,34
UA,1857,2025-08-07,ORD,MIA,2025-08-07T10:54:00Z,2025-08-07T15:44:00Z,2025-08-07T10:53:00Z,2025-08-07T15:44:00Z,166,B737-800,Mainline,20,267,51
OO,5631,2025-08-11,ORD,DAY,2025-08-11T18:25:00Z,2025-08-11T20:57:00Z,2025-08-11T18:22:00Z,2025-08-11T20:41:00Z,50,CRJ-550,Express,94,98,29
UA,2672,2025-08-12,ORD,PNS,2025-08-12T10:39:00Z,2025-08-12T13:06:00Z,2025-08-12T10:42:00Z,2025-08-12T13:01:00Z,126,A319-100,Mainline,44,85,43
UA,1921,2025-08-02,ORD,PLS,2025-08-02T10:55:00Z,2025-08-02T16:05:00Z,2025-08-02T10:50:00Z,2025-08-02T16:06:00Z,179,B737-900,Mainline,76,61,70
OO,5610,2025-08-07,ORD,CHO,2025-08-07T18:06:00Z,2025-08-07T21:12:00Z,2025-08-07T18:27:00Z,2025-08-07T21:30:00Z,50,CRJ-550,Express,75,93,29
UA,1708,2025-08-08,ORD,CLE,2025-08-08T19:35:00Z,2025-08-08T22:00:00Z,2025-08-08T19:35:00Z,2025-08-08T21:55:00Z,179,B737-900,Mainline,74,84,56
OO,5362,2025-08-03,ORD,MKE,2025-08-03T21:40:00Z,2025-08-03T22:45:00Z,2025-08-03T21:31:00Z,2025-08-03T22:21:00Z,50,CRJ-200,Express,185,149,29
OO,5977,2025-08-09,ORD,ICT,2025-08-09T12:45:00Z,2025-08-09T14:48:00Z,2025-08-09T13:05:00Z,2025-08-09T15:13:00Z,76,ERJ-175,Express,6,28,34
OO,5726,2025-08-13,ORD,TYS,2025-08-13T07:25:00Z,2025-08-13T10:17:00Z,2025-08-13T07:21:00Z,2025-08-13T10:17:00Z,50,CRJ-550,Express,1090,1088,29
YX,3663,2025-08-11,ORD,BGR,2025-08-11T18:10:00Z,2025-08-11T21:59:00Z,2025-08-11T18:13:00Z,2025-08-11T22:03:00Z,76,ERJ-175,Express,79,73,34
G7,4597,2025-08-04,ORD,ROA,2025-08-04T07:15:00Z,2025-08-04T10:14:00Z,2025-08-04T07:11:00Z,2025-08-04T10:17:00Z,50,CRJ-550,Express,45,43,29
OO,5382,2025-08-09,ORD,FWA,2025-08-09T15:35:00Z,2025-08-09T17:47:00Z,2025-08-09T15:31:00Z,2025-08-09T17:38:00Z,50,CRJ-200,Express,66,74,29
OO,5874,2025-08-14,ORD,PIA,2025-08-14T15:35:00Z,2025-08-14T16:43:00Z,2025-08-14T15:28:00Z,2025-08-14T16:34:00Z,50,CRJ-200,Express,66,42,29
OO,5140,2025-08-09,ORD,CMX,2025-08-09T21:05:00Z,2025-08-09T23:44:00Z,2025-08-09T21:00:00Z,2025-08-10T00:04:00Z,50,CRJ-200,Express,75,53,29
UA,609,2025-08-06,ORD,PHX,2025-08-06T13:34:00Z,2025-08-06T15:22:00Z,2025-08-06T13:29:00Z,2025-08-06T15:23:00Z,179,B737-900,Mainline,68,89,56
UA,1448,2025-08-08,ORD,BUF,2025-08-08T14:10:00Z,2025-08-08T16:55:00Z,2025-08-08T13:58:00Z,2025-08-08T16:28:00Z,126,A319-100,Mainline,73,94,43
UA,1775,2025-08-13,ORD,FLL,2025-08-13T10:45:00Z,2025-08-13T15:03:00Z,2025-08-13T10:42:00Z,2025-08-13T15:07:00Z,179,B737-MAX9,Mainline,75,103,56
UA,2201,2025-08-12,ORD,MCO,2025-08-12T14:01:00Z,2025-08-12T18:00:00Z,2025-08-12T18:50:00Z,2025-08-12T23:22:00Z,179,B737-900,Mainline,67,365,56
UA,2006,2025-08-06,ORD,GUA,2025-08-06T09:14:00Z,2025-08-06T12:45:00Z,2025-08-06T09:20:00Z,2025-08-06T12:32:00Z,166,B737-MAX8,Mainline,70,92,65
UA,1082,2025-08-07,ORD,PIT,2025-08-07T14:12:00Z,2025-08-07T16:53:00Z,2025-08-07T14:08:00Z,2025-08-07T16:59:00Z,150,A320-200,Mainline,57,64,46
UA,1580,2025-08-01,ORD,YVR,2025-08-01T19:35:00Z,2025-08-01T22:18:00Z,2025-08-01T20:20:00Z,2025-08-01T22:50:00Z,166,B737-800,Mainline,90,111,65
UA,482,2025-08-10,ORD,CHS,2025-08-10T07:14:00Z,2025-08-10T10:37:00Z,2025-08-10T07:29:00Z,2025-08-10T10:40:00Z,126,B737-700,Mainline,1177,1100,43
UA,2106,2025-08-03,ORD,SFO,2025-08-03T21:40:00Z,2025-08-04T00:30:00Z,2025-08-03T22:00:00Z,2025-08-04T00:39:00Z,200,A321-2NX,Mainline,75,74,62
YX,3493,2025-08-15,ORD,DTW,2025-08-15T21:25:00Z,2025-08-15T23:57:00Z,2025-08-15T21:30:00Z,2025-08-15T23:54:00Z,76,ERJ-175,Express,60,94,34
YX,3421,2025-08-06,ORD,ROC,2025-08-06T07:15:00Z,2025-08-06T10:17:00Z,2025-08-06T07:21:00Z,2025-08-06T10:21:00Z,76,ERJ-175,Express,50,69,34
G7,4186,2025-08-07,ORD,MLI,2025-08-07T20:20:00Z,2025-08-07T21:37:00Z,2025-08-07T20:16:00Z,2025-08-07T21:11:00Z,50,CRJ-550,Express,90,89,29
UA,920,2025-08-05,ORD,LHR,2025-08-05T18:05:00Z,2025-08-06T08:20:00Z,2025-08-05T18:11:00Z,2025-08-06T08:28:00Z,167,B767-300,Mainline,235,166,145
UA,2666,2025-08-02,ORD,DEN,2025-08-02T05:00:00Z,2025-08-02T06:43:00Z,2025-08-02T04:56:00Z,2025-08-02T06:18:00Z,200,A321-2NX,Mainline,361,365,62
UA,580,2025-08-14,ORD,PDX,2025-08-14T16:13:00Z,2025-08-14T18:45:00Z,2025-08-14T16:36:00Z,2025-08-14T18:45:00Z,179,B737-MAX9,Mainline,28,65,56
UA,467,2025-08-02,ORD,CMH,2025-08-02T14:21:00Z,2025-08-02T16:52:00Z,2025-08-02T14:18:00Z,2025-08-02T16:38:00Z,126,A319-100,Mainline,99,116,43
UA,1584,2025-08-09,ORD,LAX,2025-08-09T10:50:00Z,2025-08-09T13:23:00Z,2025-08-09T10:47:00Z,2025-08-09T13:09:00Z,200,A321-2NX,Mainline,262,253,68
OO,4748,2025-08-13,ORD,ATW,2025-08-13T20:20:00Z,2025-08-13T21:35:00Z,2025-08-13T20:17:00Z,2025-08-13T21:30:00Z,50,CRJ-550,Express,335,135,29
UA,2672,2025-08-13,ORD,PNS,2025-08-13T10:39:00Z,2025-08-13T13:06:00Z,2025-08-13T10:34:00Z,2025-08-13T12:45:00Z,126,A319-100,Mainline,74,78,43
YX,3707,2025-08-01,ORD,IND,2025-08-01T19:45:00Z,2025-08-01T22:00:00Z,2025-08-01T21:27:00Z,2025-08-01T23:29:00Z,76,ERJ-175,Express,55,48,34
G7,4436,2025-08-06,ORD,SGF,2025-08-06T12:45:00Z,2025-08-06T14:31:00Z,2025-08-06T12:36:00Z,2025-08-06T14:09:00Z,50,CRJ-550,Express,60,80,29
UA,609,2025-08-12,ORD,PHX,2025-08-12T13:34:00Z,2025-08-12T15:22:00Z,2025-08-12T13:44:00Z,2025-08-12T15:06:00Z,179,B737-900,Mainline,68,101,56
UA,2494,2025-08-13,ORD,MCI,2025-08-13T19:53:00Z,2025-08-13T21:31:00Z,2025-08-13T20:09:00Z,2025-08-13T21:46:00Z,179,B737-900,Mainline,118,144,119
UA,1996,2025-08-01,ORD,SJU,2025-08-01T08:49:00Z,2025-08-01T14:44:00Z,2025-08-01T08:48:00Z,2025-08-01T14:40:00Z,200,A321-2NX,Mainline,71,64,62
YX,3603,2025-08-14,ORD,CMH,2025-08-14T13:00:00Z,2025-08-14T15:35:00Z,2025-08-14T12:54:00Z,2025-08-14T15:20:00Z,76,ERJ-175,Express,55,56,34
UA,1215,2025-08-07,ORD,ANC,2025-08-07T09:25:00Z,2025-08-07T13:17:00Z,2025-08-07T10:06:00Z,2025-08-07T13:40:00Z,166,B737-MAX8,Mainline,81,133,51
UA,1742,2025-08-13,ORD,JAX,2025-08-13T18:26:00Z,2025-08-13T22:00:00Z,2025-08-13T18:36:00Z,2025-08-13T22:12:00Z,166,B737-800,Mainline,82,69,51
UA,2424,2025-08-09,ORD,RDU,2025-08-09T18:08:00Z,2025-08-09T21:14:00Z,2025-08-09T18:18:00Z,2025-08-09T21:24:00Z,179,B737-MAX9,Mainline,98,122,56
OO,5534,2025-08-04,ORD,ICT,2025-08-04T15:40:00Z,2025-08-04T17:43:00Z,2025-08-04T15:50:00Z,2025-08-04T17:38:00Z,50,CRJ-550,Express,55,32,29
OO,5398,2025-08-07,ORD,IND,2025-08-07T10:55:00Z,2025-08-07T13:07:00Z,2025-08-07T10:54:00Z,2025-08-07T13:03:00Z,76,ERJ-175,Express,960,749,34
OO,5532,2025-08-15,ORD,MCI,2025-08-15T07:24:00Z,2025-08-15T09:13:00Z,2025-08-15T07:18:00Z,2025-08-15T09:03:00Z,70,ERJ-175,Express,671,622,34
UA,2092,2025-08-01,ORD,LGA,2025-08-01T08:00:00Z,2025-08-01T11:18:00Z,2025-08-01T07:57:00Z,2025-08-01T11:01:00Z,166,B737-MAX8,Mainline,126,157,57
OO,5505,2025-08-06,ORD,SBN,2025-08-06T15:40:00Z,2025-08-06T17:39:00Z,2025-08-06T15:39:00Z,2025-08-06T17:28:00Z,50,CRJ-200,Express,156,141,29
UA,2254,2025-08-15,ORD,PDX,2025-08-15T09:10:00Z,2025-08-15T11:43:00Z,2025-08-15T09:10:00Z,2025-08-15T11:39:00Z,200,A321-2NX,Mainline,259,64,68
UA,1502,2025-08-02,ORD,RDU,2025-08-02T14:08:00Z,2025-08-02T17:16:00Z,2025-08-02T14:01:00Z,2025-08-02T17:06:00Z,179,B737-900,Mainline,62,59,56
G7,4552,2025-08-07,ORD,DAY,2025-08-07T21:30:00Z,2025-08-07T23:58:00Z,2025-08-07T21:27:00Z,2025-08-07T23:41:00Z,50,CRJ-550,Express,74,49,29
OO,5868,2025-08-07,ORD,YWG,2025-08-07T19:58:00Z,2025-08-07T22:33:00Z,2025-08-07T20:11:00Z,2025-08-07T22:44:00Z,76,ERJ-175,Express,83,102,42
UA,533,2025-08-07,ORD,OMA,2025-08-07T20:13:00Z,2025-08-07T21:52:00Z,2025-08-07T20:19:00Z,2025-08-07T22:06:00Z,150,A320-200,Mainline,78,81,46
OO,5140,2025-08-03,ORD,CMX,2025-08-03T21:05:00Z,2025-08-03T23:44:00Z,2025-08-03T21:13:00Z,2025-08-03T23:34:00Z,50,CRJ-200,Express,158,58,29
G7,4186,2025-08-09,ORD,MLI,2025-08-09T20:20:00Z,2025-08-09T21:37:00Z,2025-08-09T20:16:00Z,2025-08-09T21:41:00Z,50,CRJ-550,Express,90,116,29
G7,4542,2025-08-09,ORD,LIT,2025-08-09T20:05:00Z,2025-08-09T22:16:00Z,2025-08-09T20:05:00Z,2025-08-09T22:01:00Z,50,CRJ-550,Express,81,79,29
UA,1641,2025-08-09,ORD,IND,2025-08-09T21:30:00Z,2025-08-09T23:43:00Z,2025-08-09T23:35:00Z,2025-08-10T01:24:00Z,126,B737-700,Mainline,337,53,43
UA,2361,2025-08-03,ORD,LAX,2025-08-03T07:10:00Z,2025-08-03T09:40:00Z,2025-08-03T07:07:00Z,2025-08-03T09:52:00Z,234,B757-300,Mainline,765,749,66
UA,909,2025-08-12,ORD,AMS,2025-08-12T18:15:00Z,2025-08-13T09:20:00Z,2025-08-12T18:45:00Z,2025-08-13T10:10:00Z,243,B787-8,Mainline,280,308,95
OO,5125,2025-08-03,ORD,CMX,2025-08-03T11:38:00Z,2025-08-03T14:18:00Z,2025-08-03T11:35:00Z,2025-08-03T13:54:00Z,50,CRJ-200,Express,43,54,29
UA,1363,2025-08-10,ORD,LAX,2025-08-10T12:54:00Z,2025-08-10T15:23:00Z,2025-08-10T12:56:00Z,2025-08-10T15:24:00Z,200,A321-2NX,Mainline,75,65,62
UA,2424,2025-08-06,ORD,RDU,2025-08-06T18:20:00Z,2025-08-06T21:27:00Z,2025-08-06T18:30:00Z,2025-08-06T23:58:00Z,179,B737-MAX9,Mainline,80,99,56
UA,2426,2025-08-01,ORD,IAH,2025-08-01T19:35:00Z,2025-08-01T22:24:00Z,2025-08-01T19:40:00Z,2025-08-01T22:20:00Z,179,B737-900,Mainline,79,80,56
UA,763,2025-08-08,ORD,PWM,2025-08-08T10:58:00Z,2025-08-08T14:24:00Z,2025-08-08T11:36:00Z,2025-08-08T14:50:00Z,166,B737-800,Mainline,5,61,51
G7,4395,2025-08-15,ORD,TVC,2025-08-15T18:15:00Z,2025-08-15T20:38:00Z,2025-08-15T18:16:00Z,2025-08-15T20:26:00Z,50,CRJ-550,Express,65,68,29
UA,2144,2025-08-08,ORD,YYZ,2025-08-08T13:01:00Z,2025-08-08T15:46:00Z,2025-08-08T13:00:00Z,2025-08-08T15:28:00Z,166,B737-800,Mainline,30,64,65
UA,2862,2025-08-08,ORD,IAD,2025-08-08T10:50:00Z,2025-08-08T13:49:00Z,2025-08-08T10:43:00Z,2025-08-08T13:35:00Z,179,B737-MAX9,Mainline,67,71,56
UA,1270,2025-08-15,ORD,PUJ,2025-08-15T09:23:00Z,2025-08-15T15:05:00Z,2025-08-15T09:45:00Z,2025-08-15T15:15:00Z,179,B737-900,Mainline,87,103,70
OO,4636,2025-08-11,ORD,SBN,2025-08-11T17:50:00Z,2025-08-11T19:48:00Z,2025-08-11T17:44:00Z,2025-08-11T19:35:00Z,50,CRJ-550,Express,41,58,29
UA,2177,2025-08-13,ORD,MSN,2025-08-13T14:00:00Z,2025-08-13T15:03:00Z,2025-08-13T13:58:00Z,2025-08-13T14:39:00Z,126,A319-100,Mainline,1069,936,43
G7,4571,2025-08-15,ORD,XNA,2025-08-15T20:00:00Z,2025-08-15T22:06:00Z,2025-08-15T20:11:00Z,2025-08-15T22:47:00Z,50,CRJ-550,Express,80,31,29
UA,1477,2025-08-07,ORD,PHX,2025-08-07T07:30:00Z,2025-08-07T09:20:00Z,2025-08-07T07:25:00Z,2025-08-07T09:02:00Z,179,B737-MAX9,Mainline,92,79,62
OO,5262,2025-08-04,ORD,LNK,2025-08-04T12:45:00Z,2025-08-04T14:35:00Z,2025-08-04T13:36:00Z,2025-08-04T15:19:00Z,50,CRJ-200,Express,40,101,29
UA,2113,2025-08-13,ORD,FSD,2025-08-13T20:08:00Z,2025-08-13T22:00:00Z,2025-08-13T20:57:00Z,2025-08-13T22:32:00Z,166,B737-800,Mainline,100,161,51
OO,5668,2025-08-09,ORD,MKE,2025-08-09T14:09:00Z,2025-08-09T15:10:00Z,2025-08-09T14:00:00Z,2025-08-09T15:22:00Z,50,CRJ-550,Express,40,41,29
UA,2137,2025-08-05,ORD,SLC,2025-08-05T09:02:00Z,2025-08-05T11:40:00Z,2025-08-05T09:00:00Z,2025-08-05T11:35:00Z,166,B737-800,Mainline,68,57,51
UA,1113,2025-08-11,ORD,ALB,2025-08-11T11:59:00Z,2025-08-11T15:09:00Z,2025-08-11T11:54:00Z,2025-08-11T14:49:00Z,166,B737-800,Mainline,66,74,51
UA,580,2025-08-15,ORD,PDX,2025-08-15T16:13:00Z,2025-08-15T18:45:00Z,2025-08-15T16:20:00Z,2025-08-15T18:36:00Z,179,B737-900,Mainline,81,95,56
UA,1974,2025-08-14,ORD,PWM,2025-08-14T18:30:00Z,2025-08-14T22:01:00Z,2025-08-14T19:03:00Z,2025-08-14T22:11:00Z,126,B737-700,Mainline,10,52,43
UA,2414,2025-08-13,ORD,BNA,2025-08-13T10:43:00Z,2025-08-13T12:28:00Z,2025-08-13T10:38:00Z,2025-08-13T12:03:00Z,166,B737-MAX8,Mainline,159,173,51
YX,3569,2025-08-05,ORD,DTW,2025-08-05T13:00:00Z,2025-08-05T15:32:00Z,2025-08-05T13:10:00Z,2025-08-05T15:43:00Z,76,ERJ-175,Express,74,91,34
OO,5360,2025-08-15,ORD,MBS,2025-08-15T13:55:00Z,2025-08-15T16:10:00Z,2025-08-15T15:50:00Z,2025-08-15T17:59:00Z,50,CRJ-550,Express,40,25,29
UA,2138,2025-08-09,ORD,LGA,2025-08-09T14:05:00Z,2025-08-09T17:27:00Z,2025-08-09T14:03:00Z,2025-08-09T17:21:00Z,166,B737-800,Mainline,63,72,51
OO,5526,2025-08-12,ORD,ATW,2025-08-12T18:05:00Z,2025-08-12T19:18:00Z,2025-08-12T22:03:00Z,2025-08-12T23:30:00Z,50,CRJ-200,Express,216,419,29
UA,587,2025-08-05,ORD,YUL,2025-08-05T14:07:00Z,2025-08-05T17:26:00Z,2025-08-05T14:09:00Z,2025-08-05T17:11:00Z,166,B737-MAX8,Mainline,61,80,65
G7,4482,2025-08-13,ORD,TUL,2025-08-13T15:35:00Z,2025-08-13T17:35:00Z,2025-08-13T15:34:00Z,2025-08-13T17:18:00Z,50,CRJ-550,Express,40,34,29
UA,929,2025-08-06,ORD,LHR,2025-08-06T16:05:00Z,2025-08-07T06:20:00Z,2025-08-06T16:17:00Z,2025-08-07T06:35:00Z,167,B767-300,Mainline,280,321,145
UA,669,2025-08-08,ORD,AUS,2025-08-08T07:10:00Z,2025-08-08T10:03:00Z,2025-08-08T07:04:00Z,2025-08-08T09:45:00Z,166,B737-800,Mainline,92,73,60
UA,1920,2025-08-09,ORD,LAS,2025-08-09T15:52:00Z,2025-08-09T17:52:00Z,2025-08-09T15:58:00Z,2025-08-09T17:52:00Z,179,B737-900,Mainline,1000,1000,56
UA,1306,2025-08-02,ORD,TPA,2025-08-02T07:30:00Z,2025-08-02T11:21:00Z,2025-08-02T07:28:00Z,2025-08-02T11:12:00Z,179,B737-900,Mainline,168,186,62
YX,3605,2025-08-02,ORD,HHH,2025-08-02T10:35:00Z,2025-08-02T14:01:00Z,2025-08-02T10:31:00Z,2025-08-02T14:08:00Z,76,ERJ-175,Express,160,161,39
UA,592,2025-08-08,ORD,JAC,2025-08-08T16:50:00Z,2025-08-08T19:05:00Z,2025-08-08T17:49:00Z,2025-08-08T19:52:00Z,126,B737-700,Mainline,65,133,43
OO,5026,2025-08-12,ORD,JST,2025-08-12T21:05:00Z,2025-08-12T23:55:00Z,2025-08-12T21:11:00Z,2025-08-12T23:57:00Z,50,CRJ-200,Express,330,67,29
UA,1899,2025-08-10,ORD,YYC,2025-08-10T20:03:00Z,2025-08-10T22:53:00Z,2025-08-11T00:09:00Z,2025-08-11T02:27:00Z,179,B737-900,Mainline,-183,79,70
UA,739,2025-08-05,ORD,BZN,2025-08-05T19:59:00Z,2025-08-05T22:23:00Z,2025-08-05T20:15:00Z,2025-08-05T22:23:00Z,150,A320-200,Mainline,64,54,46
UA,793,2025-08-14,ORD,DFW,2025-08-14T16:20:00Z,2025-08-14T18:58:00Z,2025-08-14T16:26:00Z,2025-08-14T18:39:00Z,126,A319-100,Mainline,64,76,43
UA,2040,2025-08-12,ORD,DEN,2025-08-12T20:10:00Z,2025-08-12T22:00:00Z,2025-08-12T21:42:00Z,2025-08-12T23:05:00Z,179,B737-900,Mainline,100,214,56
UA,310,2025-08-10,ORD,MCI,2025-08-10T15:53:00Z,2025-08-10T17:31:00Z,2025-08-10T17:21:00Z,2025-08-10T19:07:00Z,126,B737-700,Mainline,72,58,43
UA,349,2025-08-13,ORD,BTV,2025-08-13T18:35:00Z,2025-08-13T21:52:00Z,2025-08-13T18:48:00Z,2025-08-13T22:02:00Z,166,B737-800,Mainline,284,305,51
UA,587,2025-08-01,ORD,YUL,2025-08-01T14:07:00Z,2025-08-01T17:26:00Z,2025-08-01T14:12:00Z,2025-08-01T17:29:00Z,166,B737-MAX8,Mainline,73,72,65
UA,2389,2025-08-01,ORD,RSW,2025-08-01T10:57:00Z,2025-08-01T15:02:00Z,2025-08-01T12:02:00Z,2025-08-01T15:49:00Z,179,B737-900,Mainline,74,57,56
UA,664,2025-08-10,ORD,LGA,2025-08-10T16:00:00Z,2025-08-10T19:20:00Z,2025-08-10T16:08:00Z,2025-08-10T19:22:00Z,166,B737-800,Mainline,65,62,51
OO,5447,2025-08-11,ORD,PVD,2025-08-11T11:05:00Z,2025-08-11T14:39:00Z,2025-08-11T11:00:00Z,2025-08-11T14:32:00Z,76,ERJ-175,Express,70,67,34
UA,2092,2025-08-04,ORD,LGA,2025-08-04T08:00:00Z,2025-08-04T11:18:00Z,2025-08-04T07:58:00Z,2025-08-04T11:04:00Z,166,B737-MAX8,Mainline,490,522,51
YX,3641,2025-08-09,ORD,GRR,2025-08-09T10:35:00Z,2025-08-09T12:48:00Z,2025-08-09T11:08:00Z,2025-08-09T13:02:00Z,76,ERJ-175,Express,65,107,34
UA,970,2025-08-04,ORD,FCO,2025-08-04T15:50:00Z,2025-08-05T07:55:00Z,2025-08-04T15:59:00Z,2025-08-05T07:47:00Z,318,B787-10,Mainline,290,280,155
UA,729,2025-08-09,ORD,DFW,2025-08-09T07:00:00Z,2025-08-09T09:39:00Z,2025-08-09T06:56:00Z,2025-08-09T09:20:00Z,150,A320-200,Mainline,124,144,52
UA,1634,2025-08-15,ORD,IAD,2025-08-15T14:24:00Z,2025-08-15T17:30:00Z,2025-08-15T14:19:00Z,2025-08-15T17:56:00Z,179,B737-MAX9,Mainline,77,89,56
