flight_id,company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,difficulty_score_scaled,daily_rank,daily_percentile,difficulty_category,ground_time_pressure,is_tight_turnaround,is_very_tight_turnaround,load_factor,bags_per_passenger,transfer_ratio,special_service_ratio,wheelchair_ratio,children_ratio,total_passengers,total_bags,checked_bags,transfer_bags,total_special_requests,wheelchair_requests,total_children,total_lap_children,scheduled_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,fleet_type,total_seats,haul_type,time_of_day,is_international
OO_5094_2025-08-05_ORD_RHI,OO,5094,2025-08-05,ORD,RHI,0.15271791768201218,20.974415727723365,517,2.0872865275142316,Easy,2.9310344827586206,0,0,0.58,0.9310344827586207,0.4666666666666667,0.0,0.0,0.034482758620689655,29,27.0,15.0,7.0,0.0,0.0,0,1,85,29,-8.0,CRJ-200,50,Short,Midday,0
OO_5234_2025-08-05_ORD_MKE,OO,5234,2025-08-05,ORD,MKE,0.15221654275802057,20.88853269641273,518,1.8975332068311195,Easy,1.6206896551724137,0,0,0.88,0.25,1.0,0.022727272727272728,0.022727272727272728,0.0,44,11.0,0.0,6.0,1.0,1.0,0,0,47,29,-1.0,CRJ-550,50,Short,Midday,0
YX_3551_2025-08-05_ORD_SDF,YX,3551,2025-08-05,ORD,SDF,0.14921242376814742,20.373942051922377,519,1.7077798861480076,Easy,2.085714285714286,0,0,0.47368421052631576,0.4444444444444444,1.0,0.0,0.0,0.027777777777777776,36,16.0,0.0,14.0,0.0,0.0,1,0,146,70,-3.0,ERJ-175,76,Medium,Evening_Peak,0
OO_5103_2025-08-05_ORD_JLN,OO,5103,2025-08-05,ORD,JLN,0.14270645606208432,19.259502135866395,520,1.5180265654648957,Easy,158.6206896551724,0,0,1.0,0.7450980392156863,8.0,0.0784313725490196,0.0784313725490196,0.0392156862745098,51,38.0,4.0,32.0,4.0,4.0,2,0,4600,29,14.0,CRJ-200,50,Medium,Off_Peak,0
OO_5280_2025-08-05_ORD_DSM,OO,5280,2025-08-05,ORD,DSM,0.1309451056396794,17.244841293754483,521,1.3282732447817838,Easy,1.8823529411764706,0,0,0.5921052631578947,0.7555555555555555,2.7777777777777777,0.0,0.0,0.0,45,34.0,9.0,25.0,0.0,0.0,0,0,64,34,-4.0,ERJ-175,76,Medium,Off_Peak,0
OO_5136_2025-08-05_ORD_DEC,OO,5136,2025-08-05,ORD,DEC,0.12441608088534137,16.126451819983963,522,1.1385199240986716,Easy,1.793103448275862,0,0,0.16,1.25,0.6666666666666666,0.0,0.0,0.0,8,10.0,6.0,4.0,0.0,0.0,0,0,52,29,-11.0,CRJ-200,50,Short,Morning_Peak,0
OO_5737_2025-08-05_ORD_OMA,OO,5737,2025-08-05,ORD,OMA,0.11342316067510777,14.243419252071602,523,0.9487666034155597,Easy,4.176470588235294,0,0,0.6714285714285714,0.2978723404255319,2.3333333333333335,0.0,0.0,0.02127659574468085,47,14.0,3.0,7.0,0.0,0.0,1,0,142,34,-6.0,ERJ-175,70,Medium,Off_Peak,0
OO_5362_2025-08-05_ORD_MKE,OO,5362,2025-08-05,ORD,MKE,0.10428378379711394,12.677889439923366,524,0.7590132827324478,Easy,6.379310344827586,0,0,0.56,0.8928571428571429,1.5,0.0,0.0,0.0,28,25.0,10.0,15.0,0.0,0.0,0,0,185,29,64.0,CRJ-200,50,Short,Off_Peak,0
OO_5026_2025-08-05_ORD_JST,OO,5026,2025-08-05,ORD,JST,0.10132801115729889,12.171580284787803,525,0.5692599620493358,Easy,1.3793103448275863,0,0,0.5,0.6,0.375,0.0,0.0,0.0,25,15.0,8.0,3.0,0.0,0.0,0,0,40,29,1.0,CRJ-200,50,Medium,Off_Peak,0
OO_5051_2025-08-05_ORD_LAF,OO,5051,2025-08-05,ORD,LAF,0.09124208717268456,10.443911660136374,526,0.3795066413662239,Easy,1.896551724137931,0,0,0.26,0.46153846153846156,1.0,0.0,0.0,0.07692307692307693,13,6.0,3.0,3.0,0.0,0.0,1,0,55,29,1.0,CRJ-200,50,Medium,Off_Peak,0
YX_3493_2025-08-05_ORD_DTW,YX,3493,2025-08-05,ORD,DTW,0.06081550699310528,5.231989776540081,527,0.18975332068311196,Easy,5.117647058823529,0,0,0.2894736842105263,0.5,1.0,0.0,0.0,0.0,22,11.0,0.0,9.0,0.0,0.0,0,0,174,34,-12.0,ERJ-175,76,Medium,Off_Peak,0
UA_3_2025-08-06_ORD_ZRH,UA,3,2025-08-06,ORD,ZRH,0.49428433157146845,79.48304393191287,1,100.0,Difficult,0.7241379310344828,1,1,1.0,0.7828571428571428,1.4074074074074074,0.022857142857142857,0.022857142857142857,0.06285714285714286,175,137.0,54.0,76.0,4.0,4.0,11,0,105,145,25.0,B767-300,167,Long,Midday,1
UA_972_2025-08-06_ORD_BRU,UA,972,2025-08-06,ORD,BRU,0.48072951467092745,77.16117120040279,2,99.800796812749,Difficult,1.1612903225806452,0,0,1.0,0.8782383419689119,3.1176470588235294,0.018134715025906734,0.018134715025906734,0.054404145077720206,386,339.0,68.0,212.0,7.0,7.0,21,0,180,155,144.0,B787-10,318,Long,Evening_Peak,1
UA_2006_2025-08-06_ORD_GUA,UA,2006,2025-08-06,ORD,GUA,0.47896931630352596,76.8596579729423,3,99.60159362549801,Difficult,1.0769230769230769,1,0,1.0,0.9086021505376344,0.38524590163934425,0.08602150537634409,0.08602150537634409,0.05913978494623656,186,169.0,122.0,47.0,16.0,16.0,8,3,70,65,6.0,B737-MAX8,166,Medium,Midday,1
UA_907_2025-08-06_ORD_FRA,UA,907,2025-08-06,ORD,FRA,0.4745159390669494,76.09681659746623,4,99.40239043824701,Difficult,1.1935483870967742,0,0,0.9937106918238994,0.8860759493670886,0.9444444444444444,0.03164556962025317,0.03164556962025317,0.06329113924050633,316,280.0,144.0,136.0,10.0,10.0,19,1,185,155,133.0,B787-10,318,Long,Evening_Peak,1
UA_845_2025-08-06_ORD_GRU,UA,845,2025-08-06,ORD,GRU,0.46187866567762237,73.93211450679135,5,99.20318725099602,Difficult,1.935483870967742,0,0,1.0,1.2857142857142858,2.4220183486238533,0.03951367781155015,0.03951367781155015,0.04559270516717325,329,423.0,109.0,264.0,13.0,13.0,11,4,300,155,205.0,B787-10,318,Long,Off_Peak,1
UA_1580_2025-08-06_ORD_YVR,UA,1580,2025-08-06,ORD,YVR,0.45757906763258027,73.19561474213285,6,99.00398406374502,Difficult,0.8461538461538461,1,1,0.9036144578313253,0.7133333333333334,1.0238095238095237,0.02,0.02,0.04,150,107.0,42.0,43.0,3.0,3.0,5,1,55,65,237.0,B737-800,166,Medium,Evening_Peak,1
UA_1996_2025-08-06_ORD_SJU,UA,1996,2025-08-06,ORD,SJU,0.44737973017303523,71.44851895319292,7,98.80478087649402,Difficult,8.048387096774194,0,0,1.0,0.6460905349794238,0.6195652173913043,0.0411522633744856,0.0411522633744856,0.04938271604938271,243,157.0,92.0,57.0,10.0,10.0,11,1,499,62,-6.0,A321-2NX,200,Long,Morning_Peak,1
UA_2008_2025-08-06_ORD_MCO,UA,2008,2025-08-06,ORD,MCO,0.4451546233191414,71.06736921383008,8,98.60557768924303,Difficult,-0.5967741935483871,1,1,1.0,0.4092526690391459,1.446808510638298,0.021352313167259787,0.021352313167259787,0.08896797153024912,281,115.0,47.0,68.0,6.0,6.0,25,0,-37,62,81.0,A321-2NX,200,Medium,Midday,0
UA_987_2025-08-06_ORD_CDG,UA,987,2025-08-06,ORD,CDG,0.44438250864610596,70.93510980980608,9,98.40637450199203,Difficult,1.8709677419354838,0,0,1.0,0.4827586206896552,0.3049645390070922,0.027093596059113302,0.027093596059113302,0.06896551724137931,406,196.0,141.0,43.0,11.0,11.0,27,1,290,155,185.0,B787-10,318,Long,Evening_Peak,1
UA_909_2025-08-06_ORD_AMS,UA,909,2025-08-06,ORD,AMS,0.44351396131710774,70.78633197134289,10,98.20717131474103,Difficult,1.8,0,0,1.0,0.700374531835206,2.816326530612245,0.0299625468164794,0.0299625468164794,0.033707865168539325,267,187.0,49.0,138.0,8.0,8.0,8,1,270,150,119.0,B787-8,243,Long,Evening_Peak,1
UA_944_2025-08-06_ORD_FRA,UA,944,2025-08-06,ORD,FRA,0.44007723922378356,70.19763856642133,11,98.00796812749005,Difficult,1.6129032258064515,0,0,1.0,0.861671469740634,1.9313725490196079,0.01729106628242075,0.01440922190201729,0.05187319884726225,347,299.0,102.0,197.0,6.0,5.0,17,1,250,155,-1.0,B787-10,318,Long,Midday,1
UA_881_2025-08-06_ORD_HND,UA,881,2025-08-06,ORD,HND,0.43572721995387004,69.4525018966702,12,97.80876494023904,Difficult,3.91,0,0,1.0,0.9517045454545454,2.7375,0.014204545454545454,0.014204545454545454,0.05113636363636364,352,335.0,80.0,219.0,5.0,5.0,14,4,391,100,-9.0,B787-10,318,Long,Midday,1
UA_1857_2025-08-06_ORD_MIA,UA,1857,2025-08-06,ORD,MIA,0.4354475595779957,69.40459746494005,13,97.60956175298804,Difficult,0.9833333333333333,1,1,1.0,0.4861878453038674,0.30303030303030304,0.04419889502762431,0.04419889502762431,0.055248618784530384,181,88.0,66.0,20.0,8.0,8.0,8,2,59,60,-4.0,B737-800,166,Long,Midday,0
UA_1363_2025-08-06_ORD_LAX,UA,1363,2025-08-06,ORD,LAX,0.4270043426305635,67.95831638712747,14,97.41035856573706,Difficult,0.1935483870967742,1,1,1.0,0.49049429657794674,0.17346938775510204,0.011406844106463879,0.011406844106463879,0.07604562737642585,263,129.0,98.0,17.0,3.0,3.0,18,2,12,62,40.0,A321-2NX,200,Medium,Midday,0
UA_561_2025-08-06_ORD_MCI,UA,561,2025-08-06,ORD,MCI,0.42340283343985086,67.34139577185417,15,97.21115537848605,Difficult,0.27450980392156865,1,1,1.0,0.6732673267326733,1.9,0.0297029702970297,0.0297029702970297,0.06930693069306931,202,136.0,40.0,76.0,6.0,6.0,11,3,14,51,26.0,B737-800,166,Medium,Midday,0
UA_2099_2025-08-06_ORD_IAH,UA,2099,2025-08-06,ORD,IAH,0.4233565091700994,67.33346065480079,16,97.01195219123507,Difficult,0.42857142857142855,1,1,1.0,0.6683168316831684,0.6463414634146342,0.039603960396039604,0.034653465346534656,0.04950495049504951,202,135.0,82.0,53.0,8.0,7.0,9,1,24,56,8.0,B737-900,179,Medium,Midday,0
UA_1923_2025-08-06_ORD_CID,UA,1923,2025-08-06,ORD,CID,0.42009681991445474,66.77509209464888,17,96.81274900398407,Difficult,-0.16279069767441862,1,1,0.8412698412698413,0.7830188679245284,19.0,0.009433962264150943,0.009433962264150943,0.08490566037735849,106,83.0,4.0,76.0,1.0,1.0,8,1,-7,43,304.0,B737-700,126,Short,Evening_Peak,0
UA_118_2025-08-06_ORD_EDI,UA,118,2025-08-06,ORD,EDI,0.41868103619915836,66.53257538443559,18,96.61354581673307,Difficult,1.2,0,0,1.0,0.7488372093023256,1.875,0.018604651162790697,0.018604651162790697,0.06046511627906977,215,161.0,56.0,105.0,4.0,4.0,11,2,90,75,102.0,B757-200,176,Long,Evening_Peak,1
UA_288_2025-08-06_ORD_SNN,UA,288,2025-08-06,ORD,SNN,0.4111395803610131,65.24076150048869,19,96.41434262948208,Difficult,1.12,0,0,1.0,0.7311827956989247,1.1607142857142858,0.026881720430107527,0.026881720430107527,0.03225806451612903,186,136.0,56.0,65.0,5.0,5.0,4,2,84,75,131.0,B757-200,176,Long,Evening_Peak,1
UA_763_2025-08-06_ORD_PWM,UA,763,2025-08-06,ORD,PWM,0.41096020069594,65.2100346558565,20,96.21513944223108,Difficult,-0.8823529411764706,1,1,1.0,0.5858585858585859,0.5263157894736842,0.025252525252525252,0.015151515151515152,0.05555555555555555,198,116.0,76.0,40.0,5.0,3.0,9,2,-45,51,104.0,B737-800,166,Medium,Midday,0
UA_219_2025-08-06_ORD_HNL,UA,219,2025-08-06,ORD,HNL,0.4087765031276418,64.8359781212017,21,96.01593625498009,Difficult,1.064516129032258,1,0,1.0,0.7295918367346939,1.5471698113207548,0.015306122448979591,0.015306122448979591,0.0663265306122449,392,286.0,106.0,164.0,6.0,6.0,23,3,165,155,-6.0,B787-10,318,Medium,Midday,0
UA_422_2025-08-06_ORD_ATH,UA,422,2025-08-06,ORD,ATH,0.4077176890216467,64.65460852997174,22,95.81673306772909,Difficult,1.6774193548387097,0,0,1.0,0.7275362318840579,1.3904761904761904,0.005797101449275362,0.005797101449275362,0.03768115942028986,345,251.0,105.0,146.0,2.0,2.0,12,1,260,155,23.0,B787-10,318,Long,Midday,1
UA_1778_2025-08-06_ORD_OMA,UA,1778,2025-08-06,ORD,OMA,0.40514362986474567,64.21368499632638,23,95.61752988047809,Difficult,0.9411764705882353,1,1,1.0,0.47904191616766467,3.2857142857142856,0.005988023952095809,0.005988023952095809,0.05389221556886228,167,80.0,14.0,46.0,1.0,1.0,8,1,48,51,-7.0,B737-800,166,Medium,Morning_Peak,0
UA_359_2025-08-06_ORD_MEX,UA,359,2025-08-06,ORD,MEX,0.404006508122344,64.01890169637754,24,95.4183266932271,Difficult,14.35,0,0,1.0,0.7189189189189189,0.11764705882352941,0.07567567567567568,0.07567567567567568,0.06486486486486487,185,133.0,119.0,14.0,14.0,14.0,12,0,861,60,-7.0,A320-200,150,Medium,Midday,1
OO_4766_2025-08-06_ORD_OKC,OO,4766,2025-08-06,ORD,OKC,0.4036246109630333,63.953484612033954,25,95.2191235059761,Difficult,1.4482758620689655,0,0,1.0,1.0,14.25,0.14754098360655737,0.14754098360655737,0.08196721311475409,61,61.0,4.0,57.0,9.0,9.0,5,0,42,29,-6.0,CRJ-550,50,Medium,Midday,0
UA_920_2025-08-06_ORD_LHR,UA,920,2025-08-06,ORD,LHR,0.39899034656912274,63.159658165997655,26,95.0199203187251,Difficult,12.689655172413794,0,0,1.0,0.7052631578947368,0.3069306930693069,0.015789473684210527,0.015789473684210527,0.06842105263157895,190,134.0,101.0,31.0,3.0,3.0,11,2,1840,145,120.0,B767-300,167,Long,Evening_Peak,1
UA_224_2025-08-06_ORD_BZN,UA,224,2025-08-06,ORD,BZN,0.3957467070827618,62.60403885151394,27,94.82071713147411,Difficult,-0.17647058823529413,1,1,1.0,0.4954954954954955,2.375,0.0045045045045045045,0.0045045045045045045,0.07657657657657657,222,110.0,32.0,76.0,1.0,1.0,14,3,-9,51,108.0,B737-800,166,Medium,Midday,0
UA_1834_2025-08-06_ORD_TPA,UA,1834,2025-08-06,ORD,TPA,0.39424895326019216,62.34748106953456,28,94.62151394422311,Difficult,0.5892857142857143,1,1,1.0,0.36199095022624433,0.25,0.01809954751131222,0.01809954751131222,0.07239819004524888,221,80.0,64.0,16.0,4.0,4.0,14,2,33,56,83.0,B737-900,179,Medium,Midday,0
UA_1156_2025-08-06_ORD_MSY,UA,1156,2025-08-06,ORD,MSY,0.39267565810964955,62.07798343371507,29,94.42231075697211,Difficult,1.0714285714285714,1,0,1.0,0.5530973451327433,1.8095238095238095,0.035398230088495575,0.035398230088495575,0.061946902654867256,226,125.0,42.0,76.0,8.0,8.0,13,1,60,56,179.0,B737-MAX9,179,Medium,Evening_Peak,0
UA_769_2025-08-06_ORD_BCN,UA,769,2025-08-06,ORD,BCN,0.3916923527486507,61.90954811502333,30,94.22310756972112,Difficult,5.052631578947368,0,0,1.0,0.8448979591836735,1.875,0.024489795918367346,0.024489795918367346,0.036734693877551024,245,207.0,72.0,135.0,6.0,6.0,7,2,480,95,185.0,B787-8,243,Long,Off_Peak,1
UA_2657_2025-08-06_ORD_IAH,UA,2657,2025-08-06,ORD,IAH,0.3867585175871797,61.06440668616876,31,94.02390438247012,Difficult,0.78125,1,1,1.0,0.6328502415458938,0.38271604938271603,0.004830917874396135,0.004830917874396135,0.043478260869565216,207,131.0,81.0,31.0,1.0,1.0,9,0,50,64,-3.0,B737-MAX9,179,Medium,Midday,0
UA_953_2025-08-06_ORD_MUC,UA,953,2025-08-06,ORD,MUC,0.38604540390655695,60.942253858752935,32,93.82470119521913,Difficult,11.2,0,0,0.8641975308641975,0.6476190476190476,1.2037037037037037,0.004761904761904762,0.004761904761904762,0.047619047619047616,210,136.0,54.0,65.0,1.0,1.0,9,1,1680,150,142.0,B787-8,243,Long,Evening_Peak,1
UA_2225_2025-08-06_ORD_PHX,UA,2225,2025-08-06,ORD,PHX,0.38480320676008956,60.72947166459234,33,93.62549800796812,Difficult,0.6607142857142857,1,1,0.9553072625698324,0.5146198830409356,0.3968253968253968,0.023391812865497075,0.023391812865497075,0.04678362573099415,171,88.0,63.0,25.0,4.0,4.0,7,1,37,56,31.0,B737-900,179,Medium,Midday,0
UA_695_2025-08-06_ORD_SJU,UA,695,2025-08-06,ORD,SJU,0.3841917945364448,60.62473979102967,34,93.42629482071713,Difficult,1.2678571428571428,0,0,1.0,0.5808080808080808,0.546875,0.010101010101010102,0.010101010101010102,0.050505050505050504,198,115.0,64.0,35.0,2.0,2.0,8,2,71,56,114.0,B737-900,179,Long,Evening_Peak,1
UA_2133_2025-08-06_ORD_EWR,UA,2133,2025-08-06,ORD,EWR,0.3828401883483069,60.393216372085334,35,93.22709163346613,Difficult,0.9016393442622951,1,1,1.0,0.5076142131979695,0.16470588235294117,0.015228426395939087,0.015228426395939087,0.03553299492385787,197,100.0,85.0,14.0,3.0,3.0,7,0,110,122,22.0,B757-200,176,Medium,Midday,0
UA_1859_2025-08-06_ORD_SNA,UA,1859,2025-08-06,ORD,SNA,0.38096388724312474,60.071815322982935,36,93.02788844621513,Difficult,0.09302325581395349,1,1,1.0,0.7172413793103448,0.410958904109589,0.0,0.0,0.041379310344827586,145,104.0,73.0,30.0,0.0,0.0,6,0,4,43,213.0,B737-700,126,Medium,Midday,0
OO_5593_2025-08-06_ORD_MEM,OO,5593,2025-08-06,ORD,MEM,0.3784683454763268,59.64434142782162,37,92.82868525896414,Difficult,-0.7058823529411765,1,1,1.0,0.6578947368421053,1.5,0.039473684210526314,0.039473684210526314,0.039473684210526314,76,50.0,18.0,27.0,3.0,3.0,2,1,-24,34,54.0,ERJ-175,76,Medium,Morning_Peak,0
UA_764_2025-08-06_ORD_YYC,UA,764,2025-08-06,ORD,YYC,0.37837135344782374,59.627727175647834,38,92.62948207171314,Difficult,1.0285714285714285,1,0,0.7374301675977654,0.7272727272727273,0.25,0.007575757575757576,0.007575757575757576,0.05303030303030303,132,96.0,68.0,17.0,1.0,1.0,5,2,72,70,-1.0,B737-900,179,Medium,Morning_Peak,1
UA_1270_2025-08-06_ORD_PUJ,UA,1270,2025-08-06,ORD,PUJ,0.3771479725510613,59.41816811149481,39,92.43027888446214,Difficult,1.2428571428571429,0,0,1.0,0.5930735930735931,0.3300970873786408,0.012987012987012988,0.012987012987012988,0.06493506493506493,231,137.0,103.0,34.0,3.0,3.0,12,3,87,70,-3.0,B737-900,179,Long,Midday,1
UA_1269_2025-08-06_ORD_CLE,UA,1269,2025-08-06,ORD,CLE,0.37680093677158755,59.35872260816335,40,92.23107569721115,Difficult,0.78125,1,1,0.8212290502793296,0.5714285714285714,2.5789473684210527,0.0,0.0,0.04081632653061224,147,84.0,19.0,49.0,0.0,0.0,5,1,50,64,168.0,B737-900,179,Medium,Evening_Peak,0
UA_2011_2025-08-06_ORD_YVR,UA,2011,2025-08-06,ORD,YVR,0.3748284474447673,59.02084499500607,41,92.03187250996015,Difficult,1.1166666666666667,0,0,1.0,0.7426900584795322,0.5316455696202531,0.017543859649122806,0.017543859649122806,0.03508771929824561,171,127.0,79.0,42.0,3.0,3.0,6,0,67,60,-4.0,A320-200,150,Medium,Morning_Peak,1
UA_2148_2025-08-06_ORD_SAT,UA,2148,2025-08-06,ORD,SAT,0.3736694740988056,58.82231862402808,42,91.83266932270917,Difficult,1.3043478260869565,0,0,0.94,0.900709219858156,1.2264150943396226,0.07801418439716312,0.07092198581560284,0.0425531914893617,141,127.0,53.0,65.0,11.0,10.0,6,0,60,46,218.0,A320-200,150,Medium,Evening_Peak,0
UA_2154_2025-08-06_ORD_ROC,UA,2154,2025-08-06,ORD,ROC,0.3721180685366815,58.55657056585512,43,91.63346613545816,Difficult,1.0336134453781514,1,0,0.9553072625698324,0.5555555555555556,5.785714285714286,0.029239766081871343,0.023391812865497075,0.04678362573099415,171,95.0,14.0,81.0,5.0,4.0,6,2,123,119,130.0,B737-900,179,Medium,Evening_Peak,0
UA_1421_2025-08-06_ORD_FLL,UA,1421,2025-08-06,ORD,FLL,0.3717375044146372,58.49138182416651,44,91.43426294820716,Difficult,1.5,0,0,1.0,0.33707865168539325,0.3793103448275862,0.0149812734082397,0.0149812734082397,0.08239700374531835,267,90.0,58.0,22.0,4.0,4.0,18,4,102,68,-3.0,A321-2NX,200,Long,Morning_Peak,0
UA_929_2025-08-06_ORD_LHR,UA,929,2025-08-06,ORD,LHR,0.3685350698363062,57.94282070553014,45,91.23505976095618,Difficult,1.9310344827586208,0,0,1.0,0.5233160621761658,1.0612244897959184,0.010362694300518135,0.010362694300518135,0.06735751295336788,193,101.0,49.0,52.0,2.0,2.0,13,0,280,145,12.0,B767-300,167,Long,Midday,1
UA_2488_2025-08-06_ORD_LGA,UA,2488,2025-08-06,ORD,LGA,0.36577502995162764,57.4700395980362,46,91.03585657370517,Difficult,-1.2941176470588236,1,1,0.4879518072289157,0.5555555555555556,0.15384615384615385,0.06172839506172839,0.06172839506172839,0.08641975308641975,81,45.0,39.0,6.0,5.0,5.0,6,1,-66,51,118.0,B737-MAX8,166,Medium,Midday,0
UA_2172_2025-08-06_ORD_FAI,UA,2172,2025-08-06,ORD,FAI,0.36397677436769027,57.16200735862888,47,90.83665338645417,Difficult,1.607843137254902,0,0,0.9819277108433735,1.1717791411042944,1.8088235294117647,0.0736196319018405,0.0736196319018405,0.012269938650306749,163,191.0,68.0,123.0,12.0,12.0,2,0,82,51,3.0,B737-MAX8,166,Medium,Midday,0
UA_1599_2025-08-06_ORD_DEN,UA,1599,2025-08-06,ORD,DEN,0.3620592130679847,56.83353864337772,48,90.63745019920319,Difficult,8.735632183908047,0,0,1.0,0.6043689320388349,0.423841059602649,0.021844660194174758,0.019417475728155338,0.04854368932038835,412,249.0,151.0,64.0,9.0,8.0,18,2,760,87,-2.0,B777-2HD,364,Medium,Morning_Peak,0
UA_1775_2025-08-06_ORD_FLL,UA,1775,2025-08-06,ORD,FLL,0.36187586665675764,56.80213231485466,49,90.43824701195219,Difficult,1.1964285714285714,0,0,1.0,0.5365853658536586,0.13157894736842105,0.032520325203252036,0.024390243902439025,0.0975609756097561,246,132.0,114.0,15.0,8.0,6.0,22,2,67,56,-6.0,B737-MAX9,179,Long,Midday,0
UA_1178_2025-08-06_ORD_ORF,UA,1178,2025-08-06,ORD,ORF,0.35817927267260075,56.168924147289104,50,90.2390438247012,Difficult,2.2093023255813953,0,0,1.0,0.6447368421052632,2.5,0.05263157894736842,0.05263157894736842,0.05921052631578947,152,98.0,28.0,70.0,8.0,8.0,9,0,95,43,100.0,A319-100,126,Medium,Evening_Peak,0
OO_5225_2025-08-06_ORD_MKE,OO,5225,2025-08-06,ORD,MKE,0.35813683386324724,56.1616545902808,51,90.0398406374502,Difficult,-0.10344827586206896,1,1,0.96,1.2708333333333333,1.8571428571428572,0.0625,0.0625,0.0,48,61.0,21.0,39.0,3.0,3.0,0,0,-3,29,35.0,CRJ-200,50,Short,Midday,0
UA_622_2025-08-06_ORD_DEN,UA,622,2025-08-06,ORD,DEN,0.3556659111456656,55.738397815827966,52,89.8406374501992,Difficult,1.1379310344827587,0,0,1.0,0.6813186813186813,0.4527363184079602,0.008791208791208791,0.008791208791208791,0.06373626373626373,455,310.0,201.0,91.0,4.0,4.0,26,3,99,87,-4.0,B777-2HD,364,Medium,Midday,0
OO_5930_2025-08-06_ORD_FAR,OO,5930,2025-08-06,ORD,FAR,0.3526426993744117,55.22053667282909,53,89.64143426294821,Difficult,-1.3529411764705883,1,1,1.0,0.5208333333333334,1.9375,0.03125,0.03125,0.07291666666666667,96,50.0,16.0,31.0,3.0,3.0,5,2,-46,34,142.0,ERJ-175,76,Medium,Midday,0
UA_2329_2025-08-06_ORD_DTW,UA,2329,2025-08-06,ORD,DTW,0.350763767099573,54.898684917448456,54,89.44223107569721,Difficult,-0.06976744186046512,1,1,0.8492063492063492,0.45794392523364486,5.571428571428571,0.009345794392523364,0.009345794392523364,0.028037383177570093,107,49.0,7.0,39.0,1.0,1.0,2,1,-3,43,31.0,A319-100,126,Medium,Midday,0
G7_4546_2025-08-06_ORD_AVP,G7,4546,2025-08-06,ORD,AVP,0.3506549814674651,54.88005047962279,55,89.2430278884462,Difficult,-0.1724137931034483,1,1,0.92,0.6086956521739131,2.5,0.043478260869565216,0.043478260869565216,0.0,46,28.0,8.0,20.0,2.0,2.0,0,0,-5,29,39.0,CRJ-550,50,Medium,Evening_Peak,0
UA_938_2025-08-06_ORD_LHR,UA,938,2025-08-06,ORD,LHR,0.3504191903217054,54.83966062886433,56,89.04382470119522,Difficult,1.6896551724137931,0,0,1.0,0.7619047619047619,0.33962264150943394,0.015873015873015872,0.015873015873015872,0.042328042328042326,189,144.0,106.0,36.0,3.0,3.0,8,0,245,145,194.0,B767-300,167,Long,Off_Peak,1
UA_1811_2025-08-06_ORD_MSP,UA,1811,2025-08-06,ORD,MSP,0.3495151255090877,54.684798822073645,57,88.84462151394422,Difficult,1.35,0,0,1.0,1.0248756218905473,3.789473684210526,0.029850746268656716,0.029850746268656716,0.06467661691542288,201,206.0,38.0,144.0,6.0,6.0,11,2,81,60,-6.0,B737-MAX8,166,Medium,Midday,0
UA_1842_2025-08-06_ORD_SAN,UA,1842,2025-08-06,ORD,SAN,0.34883574228302194,54.56842385379321,58,88.64541832669323,Difficult,1.3709677419354838,0,0,1.0,0.46788990825688076,0.9615384615384616,0.022935779816513763,0.022935779816513763,0.06422018348623854,218,102.0,52.0,50.0,5.0,5.0,12,2,85,62,215.0,A321-2NX,200,Medium,Evening_Peak,0
UA_1659_2025-08-06_ORD_CUN,UA,1659,2025-08-06,ORD,CUN,0.3487239289261674,54.549270781774304,59,88.44621513944223,Difficult,1.7571428571428571,0,0,1.0,0.41025641025641024,0.09411764705882353,0.017094017094017096,0.017094017094017096,0.07264957264957266,234,96.0,85.0,8.0,4.0,4.0,15,2,123,70,2.0,B737-900,179,Medium,Midday,1
UA_1620_2025-08-06_ORD_SEA,UA,1620,2025-08-06,ORD,SEA,0.3473544103013362,54.31467905149694,60,88.24701195219123,Difficult,9.306451612903226,0,0,1.0,0.5461847389558233,1.7727272727272727,0.01606425702811245,0.01606425702811245,0.060240963855421686,249,136.0,44.0,78.0,4.0,4.0,14,1,577,62,-6.0,A321-2NX,200,Medium,Morning_Peak,0
UA_2280_2025-08-06_ORD_MCO,UA,2280,2025-08-06,ORD,MCO,0.34631069016547356,54.13589498229342,61,88.04780876494024,Difficult,9.67741935483871,0,0,1.0,0.3836065573770492,0.16161616161616163,0.013114754098360656,0.013114754098360656,0.08852459016393442,305,117.0,99.0,16.0,4.0,4.0,25,2,600,62,-4.0,A321-2NX,200,Medium,Morning_Peak,0
YX_3402_2025-08-06_ORD_YOW,YX,3402,2025-08-06,ORD,YOW,0.3454220802311325,53.98368051929959,62,87.84860557768924,Difficult,1.6666666666666667,0,0,0.9605263157894737,0.4383561643835616,31.0,0.0136986301369863,0.0136986301369863,0.0684931506849315,73,32.0,1.0,31.0,1.0,1.0,4,1,70,42,-4.0,ERJ-175,76,Medium,Evening_Peak,1
UA_1823_2025-08-06_ORD_IAH,UA,1823,2025-08-06,ORD,IAH,0.34402166212252666,53.743795861104395,63,87.64940239043824,Difficult,1.5441176470588236,0,0,1.0,0.49572649572649574,0.2,0.021367521367521368,0.017094017094017096,0.04700854700854701,234,116.0,95.0,19.0,5.0,4.0,10,1,105,68,-4.0,A321-2NX,200,Medium,Morning_Peak,0
